reading_id,node_id,timestamp,consumption_mwh,generation_mwh,net_flow_mwh,voltage_kv,frequency_hz,power_factor,temperature_c,is_peak_demand,outage_flag
RDG0001643,NODE0031,2023-06-25T01:00:00Z,118.964,108.976,33.14,236.6,50.285,0.89,8.0,False,False
RDG0001644,NODE0015,2023-04-07T03:00:00Z,1199.522,785.046,577.98,33.37,50.365,0.853,-2.8,False,False
RDG0001645,NODE0018,2023-11-19T08:00:00Z,372.655,201.129,16.195,436.75,50.015,0.785,16.1,True,False
RDG0001646,NODE0035,2023-02-26T10:00:00Z,57.654,208.347,-151.486,59.87,49.545,0.838,20.9,False,False
RDG0001647,NODE0026,2023-06-01T09:00:00Z,265.968,26.698,-80.73,377.07,49.86,0.814,32.0,True,False
RDG0001648,NODE0022,2023-04-14T08:00:00Z,10.222,1.47,-10.726,120.54,49.539,0.857,0.7,True,False
RDG0001649,NODE0015,2023-06-21T14:00:00Z,1340.236,1400.333,583.052,33.31,49.818,0.807,40.7,False,False
RDG0001650,NODE0026,2023-04-05T03:00:00Z,209.865,128.535,189.246,70.18,50.205,0.848,14.7,False,False
RDG0001651,NODE0023,2023-02-24T15:00:00Z,176.138,192.021,76.521,10.3,50.094,0.885,8.3,False,False
RDG0001652,NODE0007,2023-01-30T00:00:00Z,972.264,1379.099,-467.496,227.31,49.602,0.808,42.3,False,False
RDG0001653,NODE0030,2023-12-13T11:00:00Z,1249.337,125.749,-59.555,59.65,50.305,0.926,14.5,False,False
RDG0001654,NODE0004,2023-05-01T22:00:00Z,94.691,13.395,-309.029,32.15,49.815,0.98,4.7,False,False
RDG0001655,NODE0044,2023-05-01T22:00:00Z,1559.605,1395.174,517.701,61.81,50.285,0.975,9.7,False,True
RDG0001656,NODE0001,2023-04-18T19:00:00Z,427.644,377.723,79.715,60.07,49.611,0.804,29.6,True,False
RDG0001657,NODE0023,2023-06-27T05:00:00Z,212.859,430.693,48.539,10.86,50.456,0.873,32.1,False,False
RDG0001658,NODE0009,2023-11-13T13:00:00Z,638.333,53.127,258.671,419.45,49.866,0.757,2.7,False,False
RDG0001659,NODE0004,2023-01-07T15:00:00Z,553.185,162.057,171.731,62.25,50.273,0.753,28.0,False,False
RDG0001660,NODE0008,2023-01-03T01:00:00Z,198.92,90.383,176.383,10.37,50.006,0.925,31.8,False,False
RDG0001661,NODE0005,2023-07-24T17:00:00Z,336.248,488.047,-176.235,72.47,50.381,0.904,-0.4,True,False
RDG0001662,NODE0023,2023-08-25T06:00:00Z,367.519,117.82,186.749,33.44,49.546,0.847,-8.2,False,False
RDG0001663,NODE0032,2023-01-09T21:00:00Z,109.115,67.385,36.532,238.22,49.559,0.887,29.4,False,False
RDG0001664,NODE0017,2023-01-31T02:00:00Z,1188.766,1367.693,-332.701,400.08,50.18,0.929,42.6,False,False
RDG0001665,NODE0037,2023-07-17T06:00:00Z,540.781,1232.072,-1198.409,11.8,49.503,0.873,10.7,False,False
RDG0001666,NODE0022,2023-08-12T23:00:00Z,0.196,3.905,-8.259,99.24,49.713,0.845,4.0,False,False
RDG0001667,NODE0012,2023-07-15T03:00:00Z,190.033,965.257,-140.147,30.1,50.161,0.893,32.9,False,False
RDG0001668,NODE0015,2023-07-30T01:00:00Z,497.935,143.273,475.021,232.65,49.54,0.974,13.2,False,True
RDG0001669,NODE0023,2023-06-16T18:00:00Z,2.717,369.618,-258.917,238.2,49.753,0.753,38.8,True,False
RDG0001670,NODE0006,2023-09-20T03:00:00Z,232.958,130.515,152.207,71.64,50.396,0.834,43.6,False,False
RDG0001671,NODE0022,2023-11-04T23:00:00Z,7.856,13.744,3.335,373.68,50.094,0.856,-0.8,False,True
RDG0001672,NODE0015,2023-06-14T00:00:00Z,630.381,1209.538,360.857,360.68,49.641,0.843,18.6,False,False
RDG0001673,NODE0017,2023-11-12T08:00:00Z,1501.898,1359.276,440.503,101.77,49.615,0.95,36.3,True,False
RDG0001674,NODE0046,2023-01-05T04:00:00Z,285.313,680.352,-1224.467,202.35,50.226,0.793,9.4,False,False
RDG0001675,NODE0008,2023-12-23T12:00:00Z,410.734,350.493,407.668,10.71,49.934,0.943,17.7,False,False
RDG0001676,NODE0035,2023-09-11T13:00:00Z,89.858,148.883,-107.623,236.75,50.25,0.923,15.9,False,False
RDG0001677,NODE0025,2023-12-19T18:00:00Z,76.866,87.045,-1639.02,31.94,49.979,0.941,28.5,True,False
RDG0001678,NODE0005,2023-09-14T07:00:00Z,326.483,82.913,-160.898,32.87,50.304,0.819,42.9,True,False
RDG0001679,NODE0004,2023-03-07T12:00:00Z,560.426,77.751,153.725,10.95,49.554,0.888,23.8,False,False
RDG0001680,NODE0009,2023-06-06T02:00:00Z,145.131,1014.442,81.659,60.57,49.987,0.82,1.6,False,False
RDG0001681,NODE0048,2023-12-25T07:00:00Z,1446.267,127.726,-437.427,240.09,50.102,0.799,-9.4,True,False
RDG0001682,NODE0048,2023-01-09T21:00:00Z,246.754,1226.304,-1646.102,382.16,50.196,0.805,-2.8,False,False
RDG0001683,NODE0032,2023-09-03T04:00:00Z,144.072,21.546,-4.29,379.5,49.694,0.975,31.8,False,False
RDG0001684,NODE0006,2023-10-13T07:00:00Z,199.065,27.91,48.658,375.76,50.484,0.764,29.3,True,False
RDG0001685,NODE0015,2023-10-28T08:00:00Z,687.296,535.283,-671.137,202.22,49.724,0.942,27.6,True,False
RDG0001686,NODE0039,2023-03-03T04:00:00Z,740.173,1573.001,-480.872,115.33,49.799,0.966,-7.8,False,False
RDG0001687,NODE0038,2023-12-29T10:00:00Z,5.585,24.169,4.838,379.84,50.041,0.819,24.1,False,False
RDG0001688,NODE0011,2023-04-13T23:00:00Z,452.459,639.003,290.588,101.61,49.514,0.764,12.3,False,False
RDG0001689,NODE0027,2023-09-26T11:00:00Z,745.096,1218.585,-696.42,390.65,49.894,0.788,21.4,False,False
RDG0001690,NODE0024,2023-09-04T21:00:00Z,97.733,939.764,-1161.513,69.74,50.156,0.86,13.7,False,False
RDG0001691,NODE0044,2023-07-29T00:00:00Z,944.719,294.613,593.617,10.82,49.802,0.901,-0.8,False,False
RDG0001692,NODE0009,2023-04-26T07:00:00Z,413.432,465.467,-481.392,30.28,49.756,0.946,26.6,True,False
RDG0001693,NODE0042,2023-08-07T20:00:00Z,62.001,35.194,-95.976,428.01,50.386,0.76,30.4,True,False
RDG0001694,NODE0044,2023-03-08T23:00:00Z,1156.028,1453.509,925.544,62.57,50.407,0.928,26.2,False,False
RDG0001695,NODE0044,2023-09-17T14:00:00Z,411.958,314.063,-117.439,31.28,50.22,0.991,5.5,False,False
RDG0001696,NODE0012,2023-09-07T14:00:00Z,1197.879,655.203,774.127,31.32,50.449,0.759,27.9,False,False
RDG0001697,NODE0006,2023-09-07T17:00:00Z,503.405,313.91,262.682,389.91,49.767,0.966,32.8,True,False
RDG0001698,NODE0045,2023-07-03T08:00:00Z,29.613,47.207,5.811,416.97,50.297,0.817,32.5,True,False
RDG0001699,NODE0013,2023-09-04T02:00:00Z,1666.815,752.5,694.157,72.48,49.893,0.983,22.7,False,False
RDG0001700,NODE0025,2023-02-13T09:00:00Z,745.04,1566.379,526.368,61.74,49.87,0.884,40.0,True,False
RDG0001701,NODE0022,2023-07-29T03:00:00Z,12.346,19.799,7.842,32.33,49.823,0.985,21.7,False,False
RDG0001702,NODE0020,2023-11-01T22:00:00Z,274.948,1291.268,-87.46,65.38,49.637,0.842,29.5,False,False
RDG0001703,NODE0018,2023-05-04T23:00:00Z,187.208,453.965,48.11,72.57,50.151,0.896,3.6,False,False
RDG0001704,NODE0027,2023-03-21T10:00:00Z,487.014,512.477,-12.861,11.48,49.953,0.853,26.2,False,False
RDG0001705,NODE0015,2023-03-13T04:00:00Z,1445.612,1023.863,1418.428,402.73,50.231,0.874,19.2,False,False
RDG0001706,NODE0011,2023-04-07T23:00:00Z,743.021,63.306,161.08,217.65,49.781,0.789,10.0,False,False
RDG0001707,NODE0048,2023-05-01T07:00:00Z,837.36,1751.992,-705.105,380.78,50.15,0.92,-7.3,True,False
RDG0001708,NODE0013,2023-04-22T16:00:00Z,1499.004,1609.427,332.634,114.21,50.297,0.969,35.1,False,False
RDG0001709,NODE0029,2023-11-12T22:00:00Z,6.477,8.255,0.753,31.84,49.695,0.751,5.3,False,True
RDG0001710,NODE0042,2023-02-01T20:00:00Z,215.155,146.375,132.091,102.36,50.432,0.766,41.0,True,False
RDG0001711,NODE0021,2023-12-21T09:00:00Z,598.052,41.455,575.051,372.16,49.678,0.782,7.0,True,False
RDG0001712,NODE0030,2023-05-14T00:00:00Z,159.139,35.128,-240.483,437.41,50.292,0.942,2.0,False,False
RDG0001713,NODE0034,2023-03-01T06:00:00Z,561.019,186.65,521.208,101.68,50.122,0.838,-1.5,False,False
RDG0001714,NODE0012,2023-01-19T06:00:00Z,1079.696,335.061,-225.165,35.35,49.844,0.93,43.1,False,False
RDG0001715,NODE0043,2023-05-26T13:00:00Z,84.77,13.827,70.718,114.25,49.727,0.904,39.1,False,False
RDG0001716,NODE0039,2023-04-29T23:00:00Z,2.536,647.373,-840.854,34.28,50.282,0.806,2.5,False,False
RDG0001717,NODE0006,2023-12-13T07:00:00Z,207.695,20.626,-27.942,237.93,50.476,0.761,0.3,True,False
RDG0001718,NODE0032,2023-03-24T11:00:00Z,129.505,136.693,-11.057,10.34,49.599,0.873,-1.4,False,False
RDG0001719,NODE0023,2023-06-01T17:00:00Z,431.83,269.982,160.907,436.95,49.59,0.965,26.6,True,False
RDG0001720,NODE0046,2023-06-28T22:00:00Z,842.273,407.267,207.512,103.41,50.254,0.783,1.5,False,False
RDG0001721,NODE0045,2023-04-15T06:00:00Z,8.399,9.57,-33.827,9.94,50.254,0.823,44.8,False,False
RDG0001722,NODE0036,2023-04-16T07:00:00Z,893.896,828.662,39.909,35.38,50.234,0.838,-6.9,True,False
RDG0001723,NODE0040,2023-08-19T10:00:00Z,214.398,666.456,-700.044,379.38,50.29,0.87,33.9,False,False
RDG0001724,NODE0042,2023-03-20T07:00:00Z,123.644,63.164,-35.379,10.98,50.328,0.752,26.8,True,False
RDG0001725,NODE0036,2023-07-28T03:00:00Z,962.201,813.954,558.516,361.08,49.572,0.944,-0.4,False,True
RDG0001726,NODE0033,2023-07-15T19:00:00Z,1250.787,431.84,-309.323,65.65,49.886,0.828,5.2,True,False
RDG0001727,NODE0003,2023-09-04T19:00:00Z,142.875,255.165,-215.763,434.94,49.567,0.772,43.8,True,False
RDG0001728,NODE0005,2023-02-22T21:00:00Z,303.724,492.583,120.157,10.84,50.07,0.918,21.7,False,False
RDG0001729,NODE0038,2023-05-25T09:00:00Z,15.128,11.542,2.414,11.67,49.977,0.75,-2.5,True,False
RDG0001730,NODE0011,2023-10-24T16:00:00Z,778.479,531.531,721.775,118.07,49.596,0.932,-5.1,False,False
RDG0001731,NODE0005,2023-05-18T18:00:00Z,306.592,403.318,75.942,119.83,49.963,0.892,15.0,True,True
RDG0001732,NODE0037,2023-12-24T04:00:00Z,836.613,130.795,84.979,35.6,49.58,0.9,32.4,False,False
RDG0001733,NODE0029,2023-09-23T19:00:00Z,9.652,0.405,-4.064,228.6,50.035,0.869,20.0,True,False
RDG0001734,NODE0016,2023-05-22T23:00:00Z,1828.824,1331.588,78.922,68.62,49.703,0.901,24.6,False,False
RDG0001735,NODE0022,2023-07-30T18:00:00Z,4.578,23.178,-11.754,422.85,49.835,0.808,-2.0,True,False
RDG0001736,NODE0008,2023-02-17T06:00:00Z,252.365,16.863,2.056,70.06,50.493,0.891,15.1,False,False
RDG0001737,NODE0031,2023-01-05T16:00:00Z,93.35,0.156,38.09,111.35,49.806,0.886,31.9,False,False
RDG0001738,NODE0026,2023-07-23T06:00:00Z,222.376,230.414,-136.348,11.85,49.92,0.8,39.0,False,False
RDG0001739,NODE0045,2023-01-24T01:00:00Z,15.236,19.606,13.869,62.62,50.199,0.868,-7.9,False,False
RDG0001740,NODE0018,2023-10-19T05:00:00Z,299.907,468.444,85.176,368.79,50.065,0.84,21.3,False,False
RDG0001741,NODE0015,2023-08-08T04:00:00Z,309.698,1045.0,-583.142,34.45,49.868,0.778,19.1,False,False
RDG0001742,NODE0027,2023-05-21T21:00:00Z,690.185,379.859,563.393,63.54,50.416,0.905,20.8,False,False
RDG0001743,NODE0049,2023-08-17T23:00:00Z,1073.759,612.04,579.303,34.04,49.799,0.833,4.4,False,False
RDG0001744,NODE0048,2023-06-01T03:00:00Z,594.526,497.833,453.348,237.45,49.621,0.892,23.2,False,False
RDG0001745,NODE0049,2023-06-15T12:00:00Z,1463.54,1658.32,1009.832,67.03,49.726,0.97,38.2,False,False
RDG0001746,NODE0002,2023-12-25T23:00:00Z,55.564,61.252,4.353,30.83,49.548,0.832,13.1,False,False
RDG0001747,NODE0047,2023-11-22T15:00:00Z,510.679,154.236,104.407,425.41,50.271,0.881,37.2,False,False
RDG0001748,NODE0007,2023-06-20T02:00:00Z,310.75,1906.237,-1655.33,115.73,49.629,0.923,-3.7,False,False
RDG0001749,NODE0049,2023-01-30T14:00:00Z,840.666,528.975,-654.193,63.99,50.13,0.946,10.4,False,False
RDG0001750,NODE0038,2023-04-01T01:00:00Z,21.994,3.217,15.736,59.97,50.067,0.962,11.0,False,False
RDG0001751,NODE0010,2023-06-02T12:00:00Z,263.91,383.335,198.03,69.13,49.607,0.945,1.2,False,False
RDG0001752,NODE0022,2023-09-26T14:00:00Z,21.003,12.849,6.547,206.37,49.837,0.919,15.9,False,True
RDG0001753,NODE0036,2023-10-21T17:00:00Z,1209.779,98.294,494.936,10.38,49.761,0.84,6.4,True,False
RDG0001754,NODE0045,2023-08-12T09:00:00Z,23.515,13.122,19.217,239.12,49.871,0.971,6.3,True,False
RDG0001755,NODE0013,2023-10-06T02:00:00Z,271.59,1156.102,37.643,35.36,49.81,0.823,4.6,False,False
RDG0001756,NODE0042,2023-03-15T13:00:00Z,4.353,53.961,-100.494,223.5,50.241,0.919,26.2,False,False
RDG0001757,NODE0002,2023-01-23T07:00:00Z,40.419,65.998,-29.087,385.1,50.397,0.892,5.4,True,False
RDG0001758,NODE0004,2023-04-15T10:00:00Z,498.886,368.1,134.832,120.39,50.389,0.766,4.5,False,True
RDG0001759,NODE0020,2023-05-22T21:00:00Z,1273.148,88.428,927.608,69.88,50.447,0.791,34.8,False,False
RDG0001760,NODE0018,2023-10-16T04:00:00Z,190.145,88.141,-175.512,34.52,49.699,0.783,44.7,False,False
RDG0001761,NODE0015,2023-01-07T08:00:00Z,205.011,202.228,-398.583,36.24,49.704,0.752,-8.8,True,False
RDG0001762,NODE0017,2023-10-06T17:00:00Z,715.504,103.437,-341.851,113.75,50.283,0.841,34.9,True,False
RDG0001763,NODE0028,2023-04-07T22:00:00Z,264.584,207.898,146.13,35.07,50.399,0.764,5.3,False,False
RDG0001764,NODE0014,2023-02-08T06:00:00Z,93.562,1080.419,-994.897,230.33,50.27,0.954,-0.6,False,True
RDG0001765,NODE0014,2023-07-04T21:00:00Z,857.076,1136.92,699.458,61.08,49.958,0.987,34.0,False,True
RDG0001766,NODE0006,2023-11-07T01:00:00Z,425.883,568.247,33.101,10.19,50.381,0.765,34.8,False,False
RDG0001767,NODE0017,2023-11-12T18:00:00Z,1114.463,1463.923,-155.871,398.1,50.191,0.83,4.3,True,False
RDG0001768,NODE0040,2023-05-05T20:00:00Z,940.285,50.837,574.84,221.83,50.372,0.86,33.4,True,False
RDG0001769,NODE0041,2023-04-12T06:00:00Z,228.741,587.695,185.558,204.84,49.54,0.989,33.0,False,False
RDG0001770,NODE0025,2023-09-27T02:00:00Z,1311.013,487.141,870.598,400.57,49.647,0.812,3.7,False,False
RDG0001771,NODE0029,2023-02-22T02:00:00Z,11.36,1.426,10.151,12.05,50.031,0.992,-7.7,False,False
RDG0001772,NODE0045,2023-10-11T22:00:00Z,47.875,44.045,44.91,11.92,49.954,0.762,35.3,False,False
RDG0001773,NODE0045,2023-01-25T14:00:00Z,47.318,55.299,11.841,213.51,50.472,0.904,28.2,False,False
RDG0001774,NODE0039,2023-08-06T07:00:00Z,1309.057,1597.82,1114.285,30.37,49.642,0.873,11.3,True,False
RDG0001775,NODE0016,2023-05-31T09:00:00Z,1083.945,353.414,1042.217,35.36,49.644,0.844,10.7,True,False
RDG0001776,NODE0044,2023-06-27T22:00:00Z,923.539,1009.387,-404.497,30.97,50.24,0.75,19.7,False,False
RDG0001777,NODE0013,2023-07-17T21:00:00Z,507.475,763.242,-1052.113,198.81,50.341,0.875,23.0,False,False
RDG0001778,NODE0001,2023-07-04T23:00:00Z,231.058,400.048,225.924,389.94,49.878,0.877,9.2,False,False
RDG0001779,NODE0050,2023-08-02T19:00:00Z,165.745,596.501,-268.886,33.82,49.897,0.909,1.5,True,False
RDG0001780,NODE0048,2023-08-05T02:00:00Z,800.94,518.353,-73.951,65.97,50.295,0.79,9.7,False,False
RDG0001781,NODE0002,2023-10-13T14:00:00Z,5.897,29.234,-33.831,204.24,49.634,0.914,21.5,False,False
RDG0001782,NODE0010,2023-07-15T03:00:00Z,54.511,150.258,-348.259,119.44,49.718,0.788,7.5,False,False
RDG0001783,NODE0026,2023-06-08T18:00:00Z,169.344,179.981,-110.454,102.39,49.672,0.906,6.3,True,False
RDG0001784,NODE0003,2023-10-22T13:00:00Z,169.152,150.415,52.845,401.15,50.169,0.835,0.7,False,False
RDG0001785,NODE0015,2023-01-28T14:00:00Z,65.597,863.255,-1215.481,31.18,49.564,0.911,-0.3,False,False
RDG0001786,NODE0007,2023-04-29T00:00:00Z,1541.228,733.286,957.787,11.36,50.211,0.885,37.8,False,False
RDG0001787,NODE0027,2023-12-07T23:00:00Z,1604.14,482.09,1590.49,11.58,50.031,0.816,19.5,False,False
RDG0001788,NODE0020,2023-07-28T14:00:00Z,1134.866,1266.641,115.529,99.94,49.678,0.982,40.4,False,False
RDG0001789,NODE0029,2023-12-25T00:00:00Z,6.87,11.896,-0.577,116.07,50.138,0.82,37.9,False,False
RDG0001790,NODE0050,2023-03-23T01:00:00Z,521.2,633.548,330.746,11.35,50.111,0.929,14.0,False,False
RDG0001791,NODE0012,2023-02-21T06:00:00Z,347.316,30.737,-892.725,30.0,50.112,0.883,33.8,False,False
RDG0001792,NODE0019,2023-11-28T12:00:00Z,248.949,243.473,98.052,11.8,49.59,0.966,14.6,False,False
RDG0001793,NODE0038,2023-07-09T13:00:00Z,14.729,13.487,-1.954,33.09,49.611,0.887,-6.9,False,False
RDG0001794,NODE0028,2023-10-07T18:00:00Z,7.139,234.672,-50.18,9.9,49.848,0.799,-1.1,True,False
RDG0001795,NODE0013,2023-09-28T08:00:00Z,324.988,166.088,-229.607,30.01,49.77,0.972,39.5,True,False
RDG0001796,NODE0046,2023-01-02T07:00:00Z,1474.902,872.263,1219.698,216.39,49.671,0.945,32.2,True,True
RDG0001797,NODE0004,2023-11-04T22:00:00Z,224.135,392.696,131.795,109.06,50.434,0.964,-0.2,False,False
RDG0001798,NODE0014,2023-12-09T10:00:00Z,728.737,460.819,-215.471,36.03,50.315,0.852,31.1,False,False
RDG0001799,NODE0022,2023-03-19T20:00:00Z,21.464,23.412,-0.723,115.5,49.677,0.864,3.6,True,False
RDG0001800,NODE0020,2023-03-16T04:00:00Z,1.241,112.545,-233.353,33.04,49.701,0.806,23.5,False,False
RDG0001801,NODE0044,2023-12-13T20:00:00Z,1142.255,349.674,-260.329,218.29,50.228,0.766,16.2,True,True
RDG0001802,NODE0026,2023-11-26T05:00:00Z,191.534,36.897,174.654,420.44,49.87,0.896,-9.7,False,False
RDG0001803,NODE0034,2023-03-10T13:00:00Z,971.73,922.841,691.023,30.2,49.967,0.861,12.5,False,False
RDG0001804,NODE0033,2023-03-17T13:00:00Z,663.744,1117.886,-428.022,33.22,50.041,0.825,26.3,False,False
RDG0001805,NODE0048,2023-01-12T08:00:00Z,1916.066,1589.654,1624.645,64.56,50.196,0.955,19.4,True,False
RDG0001806,NODE0040,2023-08-30T14:00:00Z,583.827,95.689,255.04,206.98,50.007,0.891,42.4,False,False
RDG0001807,NODE0021,2023-06-02T14:00:00Z,547.229,609.751,-23.558,99.2,50.238,0.972,21.9,False,False
RDG0001808,NODE0002,2023-10-31T19:00:00Z,19.626,34.783,-36.36,216.13,50.488,0.826,32.0,True,False
RDG0001809,NODE0040,2023-09-28T13:00:00Z,492.085,571.322,-69.902,67.26,50.186,0.875,20.8,False,False
RDG0001810,NODE0037,2023-07-14T00:00:00Z,715.082,132.69,-182.338,233.32,50.347,0.778,15.4,False,False
RDG0001811,NODE0030,2023-12-21T07:00:00Z,1252.416,455.677,723.344,223.59,49.607,0.845,32.7,True,False
RDG0001812,NODE0002,2023-07-01T01:00:00Z,21.229,0.723,-23.052,227.17,50.306,0.969,8.0,False,False
RDG0001813,NODE0008,2023-01-22T10:00:00Z,117.607,100.051,-211.267,64.64,50.053,0.975,-9.0,False,False
RDG0001814,NODE0012,2023-07-04T16:00:00Z,960.59,453.959,26.156,11.59,50.056,0.885,20.6,False,True
RDG0001815,NODE0022,2023-11-26T08:00:00Z,7.414,19.8,-5.977,409.51,49.974,0.958,30.9,True,False
RDG0001816,NODE0036,2023-08-26T07:00:00Z,518.37,1078.492,500.216,119.36,50.288,0.979,-7.4,True,False
RDG0001817,NODE0003,2023-08-24T11:00:00Z,323.155,340.91,142.196,224.06,49.856,0.801,40.1,False,False
RDG0001818,NODE0025,2023-07-19T20:00:00Z,167.871,451.371,-809.59,234.32,50.165,0.974,6.2,True,False
RDG0001819,NODE0037,2023-02-05T08:00:00Z,886.128,845.932,-384.946,9.94,50.031,0.79,38.3,True,True
RDG0001820,NODE0002,2023-03-19T03:00:00Z,46.191,14.936,18.934,11.41,49.731,0.98,6.7,False,False
RDG0001821,NODE0009,2023-01-30T12:00:00Z,422.073,294.252,54.128,108.28,50.319,0.844,6.5,False,True
RDG0001822,NODE0025,2023-04-07T18:00:00Z,1361.41,217.934,801.893,213.14,49.936,0.869,7.3,True,False
RDG0001823,NODE0050,2023-05-02T16:00:00Z,161.17,748.049,51.921,29.75,49.715,0.909,26.3,False,False
RDG0001824,NODE0002,2023-06-26T13:00:00Z,36.52,35.165,8.06,403.29,50.285,0.843,2.3,False,False
RDG0001825,NODE0021,2023-04-27T13:00:00Z,87.569,748.685,-122.985,10.4,49.989,0.77,-2.5,False,False
RDG0001826,NODE0047,2023-08-26T08:00:00Z,153.978,117.321,-431.059,11.88,49.503,0.812,-3.0,True,False
RDG0001827,NODE0006,2023-02-16T09:00:00Z,551.444,462.337,410.91,34.84,50.133,0.866,-1.4,True,False
RDG0001828,NODE0035,2023-06-18T04:00:00Z,166.968,150.257,-25.656,63.64,49.671,0.896,6.8,False,False
RDG0001829,NODE0009,2023-08-02T10:00:00Z,108.795,124.087,-430.184,219.53,49.584,0.767,8.5,False,True
RDG0001830,NODE0034,2023-02-02T04:00:00Z,412.242,680.07,119.093,65.39,49.972,0.941,25.1,False,False
RDG0001831,NODE0050,2023-04-07T08:00:00Z,260.308,764.44,-379.871,70.66,49.612,0.947,15.4,True,False
RDG0001832,NODE0038,2023-07-24T23:00:00Z,17.98,25.088,6.218,209.44,49.703,0.833,16.9,False,False
RDG0001833,NODE0002,2023-06-01T17:00:00Z,14.291,38.785,-16.547,11.82,50.188,0.81,25.4,True,False
RDG0001834,NODE0012,2023-10-19T13:00:00Z,1682.32,921.671,773.14,237.14,49.568,0.949,16.4,False,False
RDG0001835,NODE0013,2023-01-07T13:00:00Z,491.641,956.343,174.577,68.43,49.682,0.861,6.8,False,False
RDG0001836,NODE0043,2023-05-26T04:00:00Z,86.357,67.937,41.376,233.45,49.55,0.878,37.5,False,False
RDG0001837,NODE0028,2023-11-23T13:00:00Z,64.105,95.213,-65.992,100.93,49.943,0.845,-1.1,False,False
RDG0001838,NODE0038,2023-02-14T13:00:00Z,25.266,5.747,4.437,204.01,50.076,0.972,24.6,False,False
RDG0001839,NODE0017,2023-08-22T02:00:00Z,80.43,897.412,-814.378,9.96,49.612,0.883,20.5,False,False
RDG0001840,NODE0015,2023-01-12T13:00:00Z,799.169,351.911,-601.427,34.38,49.595,0.771,22.7,False,False
RDG0001841,NODE0019,2023-07-16T06:00:00Z,45.188,78.272,-28.338,239.27,49.798,0.938,39.6,False,False
RDG0001842,NODE0047,2023-11-09T12:00:00Z,411.368,309.169,15.386,118.29,49.829,0.927,9.2,False,False
RDG0001843,NODE0009,2023-12-20T20:00:00Z,795.982,904.012,740.897,102.16,50.245,0.866,19.6,True,False
RDG0001844,NODE0009,2023-07-24T06:00:00Z,567.367,201.202,-85.424,11.79,49.962,0.982,31.3,False,False
RDG0001845,NODE0020,2023-06-29T07:00:00Z,1400.192,1226.869,205.062,34.95,49.925,0.94,-1.2,True,False
RDG0001846,NODE0034,2023-03-13T13:00:00Z,94.189,824.0,-630.035,207.24,49.842,0.859,19.5,False,False
RDG0001847,NODE0037,2023-06-17T18:00:00Z,1074.936,1737.937,-395.838,60.45,50.076,0.972,-8.8,True,False
RDG0001848,NODE0043,2023-04-24T22:00:00Z,77.672,41.501,23.887,32.14,50.06,0.856,13.3,False,False
RDG0001849,NODE0015,2023-09-13T02:00:00Z,134.521,1247.07,-336.415,11.01,50.255,0.866,31.2,False,False
RDG0001850,NODE0013,2023-03-28T09:00:00Z,1160.559,34.429,-122.512,30.5,50.287,0.77,3.7,True,False
RDG0001851,NODE0009,2023-11-20T19:00:00Z,329.781,693.435,-8.342,369.7,49.927,0.893,28.0,True,False
RDG0001852,NODE0035,2023-03-10T23:00:00Z,231.35,193.925,219.799,31.86,49.799,0.929,1.4,False,False
RDG0001853,NODE0022,2023-12-29T10:00:00Z,12.057,9.212,2.287,11.91,49.717,0.837,29.6,False,False
RDG0001854,NODE0037,2023-06-17T11:00:00Z,368.421,426.612,-722.253,416.35,49.834,0.83,38.1,False,False
RDG0001855,NODE0006,2023-09-08T08:00:00Z,375.545,173.213,-19.457,60.53,50.361,0.955,3.2,True,False
RDG0001856,NODE0037,2023-05-07T22:00:00Z,629.476,1392.433,425.526,32.21,49.893,0.92,-7.7,False,False
RDG0001857,NODE0033,2023-06-13T19:00:00Z,888.281,342.307,835.209,204.97,49.922,0.941,10.8,True,True
RDG0001858,NODE0022,2023-06-20T05:00:00Z,7.168,12.666,-2.01,10.46,50.317,0.921,-5.8,False,False
RDG0001859,NODE0040,2023-11-12T06:00:00Z,974.05,328.438,68.318,386.78,50.419,0.852,4.6,False,False
RDG0001860,NODE0008,2023-01-26T13:00:00Z,135.448,401.675,134.572,32.94,49.508,0.786,13.1,False,False
